record_id,project_name,owner,county,city,status,interested_party_type,seo_slug,slug_length,included,bucket,canonical_category,canonical_url,lastmod,description_chars,has_award,seo_flag,reason,needs_review
rec2FkXhk0Vfeormc,Concrete Replacement at Redwood City Transit Center,San Mateo County Transit District,San Mateo,Redwood City,Closed,construction,concrete-replacement-at-redwood-city-transit-center-san-mateo-county-transit-district,85,no,,,,2026-04-27T17:02:55-07:00,503,no,,closed_stale_no_results,no
rec2G0USJ8Z6nO1dh,"Rejected: Fuel Break Extension - Phase 2 (Crocker Gate, San Bruno Mountain)",County of San Mateo,San Mateo,Daly City,Closed,construction,rejected-fuel-break-extension-phase-2-crocker-gate-san-bruno-mountain-county-of-san-mateo,89,yes,results,construction,https://www.bidthebay.com/construction-project-details/rejected-fuel-break-extension-phase-2-crocker-gate-san-bruno-mountain-county-of-san-mateo/r/rec2G0USJ8Z6nO1dh,2026-07-30T08:21:11-07:00,363,no,,recently_closed,no
rec2Gej6yP5K66W8B,Rejected: FS Zellerbach Hall Mezzanine Flooring Replacement,UC Berkeley,Alameda,Berkeley,Closed,construction,rejected-fs-zellerbach-hall-mezzanine-flooring-replacement-uc-berkeley,70,yes,results,construction,https://www.bidthebay.com/construction-project-details/rejected-fs-zellerbach-hall-mezzanine-flooring-replacement-uc-berkeley/r/rec2Gej6yP5K66W8B,2026-06-27T20:30:35-07:00,534,no,,recently_closed,no
rec2HaiIBPM1yCi4D,City of Rio Vista Storm Drain CCTV Inspection,City of Rio Vista ,Solano,Rio Vista,Open,construction,city-of-rio-vista-storm-drain-cctv-inspection-city-of-rio-vista,63,yes,open,construction,https://www.bidthebay.com/construction-project-details/city-of-rio-vista-storm-drain-cctv-inspection-city-of-rio-vista/r/rec2HaiIBPM1yCi4D,2026-09-03T10:01:01-07:00,201,no,,open_solicitation,no
rec2J35RsSX9P0e1K,2026 Sanitary Sewer Repair & Replacement Project,Town of Los Altos Hills,Santa Clara,Los Altos Hills,Closed,construction,2026-sanitary-sewer-repair-replacement-project-town-of-los-altos-hills,70,yes,results,construction,https://www.bidthebay.com/construction-project-details/2026-sanitary-sewer-repair-replacement-project-town-of-los-altos-hills/r/rec2J35RsSX9P0e1K,2026-05-12T05:38:00-07:00,90,no,,recently_closed,no
rec2KjjD7f2iJT1X9,General Engineering Consultant for Valley Link Rail Project,Tri-Valley San Joaquin Valley Regional Rail Authority,Alameda,Livermore,Open,professional services,general-engineering-consultant-valley-link-rail-livermore,57,yes,open,professional services,https://www.bidthebay.com/professional-services-project-details/general-engineering-consultant-valley-link-rail-livermore/r/rec2KjjD7f2iJT1X9,2026-09-08T08:35:36-07:00,762,no,,open_solicitation,no
rec2KrAyxf8O1qYnR,Markham Elementary School Boys Toilet Room Renovation,Oakland Unified School District,Alameda,Oakland,Closed,construction,markham-elementary-school-boys-toilet-room-renovation-oakland-unified-school-district,85,no,,,,2026-04-16T06:28:48-07:00,617,no,,closed_stale_no_results,no
rec2MQA5DXcHR0KLm,White Sulphur Spring Road Slide Repair,County of Napa,Napa,St. Helena,Closed,construction,white-sulphur-spring-road-slide-repair-county-of-napa,53,yes,results,construction,https://www.bidthebay.com/construction-project-details/white-sulphur-spring-road-slide-repair-county-of-napa/r/rec2MQA5DXcHR0KLm,2026-07-28T10:31:34-07:00,405,yes,,award_results,no
rec2NPJnCkUkWjmmX,Block 6 Interim Transit Facility Project,City of Union City,Alameda,Union City,Closed,construction,block-6-interim-transit-facility-project-city-of-union-city,59,yes,results,construction,https://www.bidthebay.com/construction-project-details/block-6-interim-transit-facility-project-city-of-union-city/r/rec2NPJnCkUkWjmmX,2026-09-01T00:04:24-07:00,381,no,,recently_closed,no
rec2QOKcDAL5p2ZN5,Student Housing Balconies Inspection and Testing - Rebid,UC Berkeley,Alameda,Berkeley,Closed,construction,student-housing-balconies-inspection-and-testing-rebid-uc-berkeley,66,yes,results,construction,https://www.bidthebay.com/construction-project-details/student-housing-balconies-inspection-and-testing-rebid-uc-berkeley/r/rec2QOKcDAL5p2ZN5,2026-05-01T07:24:08-07:00,299,yes,,award_results,no
rec2Ri4OUUlB5653B,Building 400 Roof Replacement at Las Positas College,Chabot Las Positas Community College District,Alameda,Livermore,Closed,construction,building-400-roof-replacement-at-las-positas-college-chabot-las-positas-community-college-district,98,yes,results,construction,https://www.bidthebay.com/construction-project-details/building-400-roof-replacement-at-las-positas-college-chabot-las-positas-community-college-district/r/rec2Ri4OUUlB5653B,2026-03-24T02:05:47-07:00,0,yes,No description at all,award_results,no
rec2SofCHm860rcmG,"Job Order Contract For Engineering, Construction, Roads and Utilities Project",County of San Mateo,San Mateo,San Mateo,Closed,construction,job-order-contract-for-engineering-construction-roads-and-utilities-project-county-of-san-mateo,95,no,,,,2026-03-30T10:03:11-07:00,0,no,No description at all,closed_stale_no_results,no
rec2V4P9WcHV8plJs,Cargo Building 626.1 - SFO Cargo 626 Material Handling System Installation,San Francisco International Airport,San Mateo,San Francisco,Open,construction,cargo-building-626-1-sfo-cargo-626-material-san-francisco,57,yes,open,construction,https://www.bidthebay.com/construction-project-details/cargo-building-626-1-sfo-cargo-626-material-san-francisco/r/rec2V4P9WcHV8plJs,2026-09-09T18:17:16-07:00,1032,no,,open_solicitation,no
rec2e1wC1Xv1v4HKd,Guadalupe Elementary School Boiler Replacement - Rebid,San Francisco Unified School District,San Francisco,San Francisco,Open,construction,guadalupe-elementary-school-boiler-replacement-rebid-san-francisco-unified-school-district,90,yes,open,construction,https://www.bidthebay.com/construction-project-details/guadalupe-elementary-school-boiler-replacement-rebid-san-francisco-unified-school-district/r/rec2e1wC1Xv1v4HKd,2026-09-02T06:41:43-07:00,449,no,,open_solicitation,no
rec2f1hYmRzy33Sdi, Control Panel Replacement,California Department of Veterans Affairs (CalVet),Santa Clara,Palo Alto,Closed,construction,control-panel-replacement-department-of-veterans-affairs,56,no,,,,2026-09-07T15:50:31-07:00,957,no,,closed_stale_no_results,no
rec2hRpgHXKldC45F,Iron Horse Trail Crossing Improvements,City of Danville,Contra Costa,Danville,Closed,construction,iron-horse-trail-crossing-improvements-city-of-danville,55,yes,results,construction,https://www.bidthebay.com/construction-project-details/iron-horse-trail-crossing-improvements-city-of-danville/r/rec2hRpgHXKldC45F,2026-03-24T07:25:56-07:00,814,yes,,award_results,no
rec2krOcGnIDy3XCW,Walker Creek Ranch Painting Project,Marin County Office of Education,Marin,Tomales ,Closed,construction,walker-creek-ranch-painting-project-marin-county-office-of-education,68,yes,results,construction,https://www.bidthebay.com/construction-project-details/walker-creek-ranch-painting-project-marin-county-office-of-education/r/rec2krOcGnIDy3XCW,2026-06-12T00:09:43-07:00,157,no,,recently_closed,no
rec2kyhvmbeJzPNAt,Visitacion Valley Elementary School - Removal of Metal Storage Container,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,visitacion-valley-elementary-school-removal-of-metal-storage-container-san-francisco-unified-school-district,108,yes,results,construction,https://www.bidthebay.com/construction-project-details/visitacion-valley-elementary-school-removal-of-metal-storage-container-san-francisco-unified-school-district/r/rec2kyhvmbeJzPNAt,2026-05-13T09:44:52-07:00,183,yes,,award_results,no
rec2l931zOepyKFBq,Carlmont High School Summer 2026 Roofing Project,Sequoia Union High School District,San Mateo,Belmont,Closed,construction,carlmont-high-school-summer-2026-roofing-project-sequoia-union-high-school-district,83,yes,results,construction,https://www.bidthebay.com/construction-project-details/carlmont-high-school-summer-2026-roofing-project-sequoia-union-high-school-district/r/rec2l931zOepyKFBq,2026-07-10T12:32:13-07:00,156,yes,,award_results,no
rec2mDDDzdMerGiX5,Annual Street Overlay/Rehabilitation 2019-21 - Phase III,City of San Leandro,Alameda,San Leandro,Closed,construction,annual-street-overlay-rehabilitation-2019-21-phase-iii-city-of-san-leandro,74,yes,results,construction,https://www.bidthebay.com/construction-project-details/annual-street-overlay-rehabilitation-2019-21-phase-iii-city-of-san-leandro/r/rec2mDDDzdMerGiX5,2026-03-30T09:55:24-07:00,456,yes,,award_results,no
rec2n5WgsC6gDHJwf,Nursing Expansion Pre-Qualification for Deep Foundation,Sonoma State University,Sonoma,Rohnert Park,Open,construction,nursing-expansion-pre-qualification-for-deep-foundation-sonoma-state-university,79,yes,open,construction,https://www.bidthebay.com/construction-project-details/nursing-expansion-pre-qualification-for-deep-foundation-sonoma-state-university/r/rec2n5WgsC6gDHJwf,2026-09-03T09:50:07-07:00,233,no,,open_solicitation,no
rec2pkJmkfrBUWFzO,Sewer Line Replacement Project Phase 10 	,Oro Loma Sanitary District,Alameda,San Lorenzo,Closed,construction,sewer-line-replacement-project-phase-10-oro-loma-sanitary-district,66,yes,results,construction,https://www.bidthebay.com/construction-project-details/sewer-line-replacement-project-phase-10-oro-loma-sanitary-district/r/rec2pkJmkfrBUWFzO,2026-05-14T17:03:53-07:00,665,no,,recently_closed,no
rec2qc2jtXSXUKZni,Wildwood Debris Jam Removal Project,Sonoma Resource Conservation District,Sonoma,Santa Rosa,Closed,construction,wildwood-debris-jam-removal-project-sonoma-resource-conservation-district,73,yes,results,construction,https://www.bidthebay.com/construction-project-details/wildwood-debris-jam-removal-project-sonoma-resource-conservation-district/r/rec2qc2jtXSXUKZni,2026-09-02T00:04:29-07:00,451,no,,recently_closed,no
rec2rdtLVbn9Sjj5K,Lower Green Valley Creek Off-Channel Habitat Enhancement Project – Confluence Reach (Revegetation),Gold Ridge Resource Conservation District,Sonoma,Sebastopol,Closed,construction,lower-green-valley-creek-off-channel-habitat-enhancement-project-confluence-reach-revegetation-gold-ridge-resource-conservation-district,136,no,,,,2026-04-11T10:49:04-07:00,480,no,,closed_stale_no_results,no
rec2ud1JkAc6JzkpF,Levi's Stadium Facility Condition Assessment,City of Santa Clara,Santa Clara,Santa Clara,Open,professional services,levi-s-stadium-facility-condition-assessment-city-of-santa-clara,64,yes,open,professional services,https://www.bidthebay.com/professional-services-project-details/levi-s-stadium-facility-condition-assessment-city-of-santa-clara/r/rec2ud1JkAc6JzkpF,2026-09-03T09:22:08-07:00,1140,no,,open_solicitation,no
rec30PBP7x2MUxs27,Exhaust Evacuation System Replacement in Alameda County,California Department of Transportation (Caltrans),Alameda,San Leandro,Closed,construction,exhaust-evacuation-system-replacement-in-alameda-county-california-department-of-transportation,95,yes,results,construction,https://www.bidthebay.com/construction-project-details/exhaust-evacuation-system-replacement-in-alameda-county-california-department-of-transportation/r/rec30PBP7x2MUxs27,2026-09-07T15:50:31-07:00,330,yes,,award_results,no
rec30TNT8Js97GO7m,"DW Roofing (IH Building M2, PH Building D) ",East Side Union High School District,Santa Clara,San Jose,Closed,construction,dw-roofing-ih-building-m2-ph-building-d-east-side-union-high-school-district,76,yes,results,construction,https://www.bidthebay.com/construction-project-details/dw-roofing-ih-building-m2-ph-building-d-east-side-union-high-school-district/r/rec30TNT8Js97GO7m,2026-04-19T22:41:46-07:00,557,yes,,award_results,no
rec30u0BE2xULFfeQ,Material Testing & Special Inspection Services – Various MUSD Projects,Martinez Unified School District,Contra Costa,Martinez,Closed,professional services,material-testing-special-inspection-services-various-musd-projects-martinez-unified-school-district,99,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/material-testing-special-inspection-services-various-musd-projects-martinez-unified-school-district/r/rec30u0BE2xULFfeQ,2026-05-29T00:02:25-07:00,1091,no,,recently_closed,no
rec34Gl91KtbGAG6Y,Refugio Lake Restoration Project,City of Hercules,Contra Costa,Hercules,Closed,construction,refugio-lake-restoration-project-city-of-hercules,49,yes,results,construction,https://www.bidthebay.com/construction-project-details/refugio-lake-restoration-project-city-of-hercules/r/rec34Gl91KtbGAG6Y,2026-04-16T17:00:48-07:00,1294,no,,recently_closed,no
rec38HLv4YSrJCPxi,California Drive Congestion Management Video Detection Project,City of Burlingame,San Mateo,Burlingame,Closed,construction,california-drive-congestion-management-video-detection-project-city-of-burlingame,81,yes,results,construction,https://www.bidthebay.com/construction-project-details/california-drive-congestion-management-video-detection-project-city-of-burlingame/r/rec38HLv4YSrJCPxi,2026-03-27T07:22:36-07:00,247,yes,,award_results,no
rec38VcW4cSZdFTf6,Sidewalk Rehabilitation Program - Phase 12,City of Albany,Alameda,Albany,Closed,construction,sidewalk-rehabilitation-program-phase-12-city-of-albany,55,yes,results,construction,https://www.bidthebay.com/construction-project-details/sidewalk-rehabilitation-program-phase-12-city-of-albany/r/rec38VcW4cSZdFTf6,2026-07-30T07:32:48-07:00,240,yes,,award_results,no
rec39u4RX1yB8Ypp1,Underhill Field Surface Replacement (Turf Scope),UC Berkeley,Alameda,Berkeley,Closed,construction,underhill-field-surface-replacement-turf-scope-uc-berkeley,58,yes,results,construction,https://www.bidthebay.com/construction-project-details/underhill-field-surface-replacement-turf-scope-uc-berkeley/r/rec39u4RX1yB8Ypp1,2026-07-17T00:02:42-07:00,258,no,,recently_closed,no
rec3C3WwXOQBnw0Ix,Plan Review Inspection Services for Indoor Public Safety Radio Coverage Systems,City of Sunnyvale,Santa Clara,Sunnyvale,Open,professional services,plan-review-inspection-services-for-indoor-public-safety-radio-coverage-systems-city-of-sunnyvale,97,yes,open,professional services,https://www.bidthebay.com/professional-services-project-details/plan-review-inspection-services-for-indoor-public-safety-radio-coverage-systems-city-of-sunnyvale/r/rec3C3WwXOQBnw0Ix,2026-09-01T08:44:26-07:00,1382,no,,open_solicitation,no
rec3EM0EpbwbWSvrJ,El Camino Real Streetlight Relocation Project,City of San Mateo,San Mateo,San Mateo,Closed,construction,el-camino-real-streetlight-relocation-project-city-of-san-mateo,63,yes,results,construction,https://www.bidthebay.com/construction-project-details/el-camino-real-streetlight-relocation-project-city-of-san-mateo/r/rec3EM0EpbwbWSvrJ,2026-07-10T04:17:52-07:00,0,no,No description at all,recently_closed,no
rec3EPh69ybRQx1tW,Bennett Valley Pavement Maintenance,City of Santa Rosa,Sonoma,Santa Rosa,Closed,construction,bennett-valley-pavement-maintenance-city-of-santa-rosa,54,yes,results,construction,https://www.bidthebay.com/construction-project-details/bennett-valley-pavement-maintenance-city-of-santa-rosa/r/rec3EPh69ybRQx1tW,2026-04-30T17:08:19-07:00,78,no,,recently_closed,no
rec3GrLJTVAT0nHQY,Sand Hill Water Main Replacement Project,City of Menlo Park,San Mateo, Menlo Park,Closed,construction,sand-hill-water-main-replacement-project-city-of-menlo-park,59,no,,,,2026-04-11T10:48:56-07:00,518,no,,closed_stale_no_results,no
rec3IHaqDlGmhZ3Ek,Mare Island Repairs and Drydock Services,San Francisco Bay Area Water Emergency Transportation Authority,Solano,Vallejo,Closed,construction,mare-island-repairs-and-drydock-services-san-francisco-bay-area-water-emergency-transportation-authority,104,yes,results,construction,https://www.bidthebay.com/construction-project-details/mare-island-repairs-and-drydock-services-san-francisco-bay-area-water-emergency-transportation-authority/r/rec3IHaqDlGmhZ3Ek,2026-08-22T00:04:56-07:00,1172,no,,recently_closed,no
